Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name
20171110,1,2,13,2,60,6,1.759530792,6,"Engage in material cooperation, not specified below"
20171110,1,2,40,2,60,6,0.753768844,6,"Engage in material cooperation, not specified below"
20171111,1,2,43,2,43,30,-0.94997752,2.8,Host a visit
20171112,1,2,39,2,43,8,4.872881356,2.8,Host a visit
20171112,1,2,43,2,43,10,0,2.8,Host a visit
20171112,1,2,41,2,160,32,-1.278503076,-4,"Reduce relations, not specified below"
20171112,1,2,31,2,190,8,-12.24489796,-10,"Use conventional military force, not specified below"
20171113,1,2,43,2,43,10,-1.420959147,2.8,Host a visit
20171113,1,2,31,2,190,8,-12.58278146,-10,"Use conventional military force, not specified below"
20171114,1,2,40,2,36,6,3.863636364,4,Express intent to meet or negotiate
20171114,1,2,2,2,40,6,0.742115028,1,"Consult, not specified below"
20171114,1,2,23,2,51,2,-1.415487094,3.4,Praise or endorse
20171114,1,2,4,2,84,5,2.264600715,7,"Return, release, not specified below"
20171114,1,2,24,2,173,20,-3.829347629,-5,"Arrest, detain, or charge with legal action"
20171115,1,2,9,2,10,6,6.002554278,0,"Make statement, not specified below"
20171115,1,2,5,2,20,4,-0.258397933,3,"Make an appeal or request, not specified below"
20171115,1,2,20,2,20,4,3.201219512,3,"Make an appeal or request, not specified below"
20171115,1,2,31,2,20,2,-0.42462845,3,"Make an appeal or request, not specified below"
20171115,1,2,12,2,40,6,3.514376997,1,"Consult, not specified below"
20171115,1,2,14,2,40,10,0.317460317,1,"Consult, not specified below"
20171115,1,2,8,2,42,10,0.606796117,1.9,Make a visit
20171115,1,2,41,2,60,2,-2.588996764,6,"Engage in material cooperation, not specified below"
20171115,1,2,9,2,84,3,4.109589041,7,"Return, release, not specified below"
20171116,1,2,16,2,17,6,1.824817518,0,Engage in symbolic act
20171116,1,2,16,2,831,3,0,5,Accede to demands for change in leadership
20171116,1,2,9,2,10,6,5.465116279,0,"Make statement, not specified below"
20171116,1,2,5,2,20,1,1.571946796,3,"Make an appeal or request, not specified below"
20171116,1,2,5,2,51,9,3.469496773,3.4,Praise or endorse
20171116,1,2,5,2,57,10,-0.421940928,8,Sign formal agreement
20171117,1,2,16,2,831,6,0.620199693,5,Accede to demands for change in leadership
20171117,1,2,2,2,10,10,0.858369099,0,"Make statement, not specified below"
20171117,1,2,5,2,111,5,0.858369099,-2,Criticize or denounce
20171118,1,2,27,2,10,6,1.518987342,0,"Make statement, not specified below"
20171118,1,2,27,2,13,10,4.444444444,0.4,Make optimistic comment
20171118,1,2,5,2,42,5,-0.165016502,1.9,Make a visit
20171118,1,2,46,2,51,10,3.428571429,3.4,Praise or endorse
20171119,1,2,5,2,42,4,1.497005988,1.9,Make a visit
20171119,1,2,41,2,110,10,-0.223964166,-2,"Disapprove, not specified below"
20171120,1,2,5,2,45,6,2.05665429,5,Mediate
20171120,1,2,45,2,51,4,2.118644068,3.4,Praise or endorse
20171120,1,2,5,2,120,4,1.52284264,-4,"Reject, not specified below"
20171121,1,2,34,2,40,8,3.358208955,1,"Consult, not specified below"
20171121,1,2,27,2,60,16,-2.216312057,6,"Engage in material cooperation, not specified below"
20171122,1,2,23,2,40,2,3.398058252,1,"Consult, not specified below"
20171122,1,2,5,2,42,10,6.451612903,1.9,Make a visit
20171122,1,2,23,2,42,2,3.398058252,1.9,Make a visit
20171122,1,2,15,2,60,3,0.732064422,6,"Engage in material cooperation, not specified below"
20171123,1,2,5,2,20,4,-1.73347779,3,"Make an appeal or request, not specified below"
20171124,1,2,8,2,10,30,0.817997498,0,"Make statement, not specified below"
20171124,1,2,2,2,20,4,0.219538968,3,"Make an appeal or request, not specified below"
20171124,1,2,32,2,20,4,-0.590318772,3,"Make an appeal or request, not specified below"
20171124,1,2,15,2,60,3,0.276625173,6,"Engage in material cooperation, not specified below"
20171125,1,2,30,2,10,4,-12.31527094,0,"Make statement, not specified below"
20171125,1,2,15,2,61,6,3.370786517,6.4,Cooperate economically
20171126,1,2,8,2,36,2,-1.781415503,4,Express intent to meet or negotiate
20171126,1,2,35,2,51,6,-3.50877193,3.4,Praise or endorse
20171127,1,2,27,2,13,2,-2.293577982,0.4,Make optimistic comment
20171127,1,2,8,2,36,2,-1.685122773,4,Express intent to meet or negotiate
20171127,1,2,24,2,36,10,0.651162791,4,Express intent to meet or negotiate
20171127,1,2,14,2,51,10,2.272727273,3.4,Praise or endorse
20171127,1,2,8,2,190,6,-0.856164384,-10,"Use conventional military force, not specified below"
20171128,1,2,19,2,20,1,0.649350649,3,"Make an appeal or request, not specified below"
20171128,1,2,39,2,20,1,-2.443280977,3,"Make an appeal or request, not specified below"
20171128,1,2,23,2,36,12,3.044668338,4,Express intent to meet or negotiate
20171128,1,2,23,2,42,10,0.126582278,1.9,Make a visit
20171128,1,2,40,2,51,6,6.506024096,3.4,Praise or endorse
20171128,1,2,31,2,60,1,0.398406375,6,"Engage in material cooperation, not specified below"
20171128,1,2,40,2,130,10,1.403508772,-4.4,"Threaten, not specified below"
20171129,1,2,26,2,45,10,1.949317739,5,Mediate
20171129,1,2,26,2,20,4,-4.797601199,3,"Make an appeal or request, not specified below"
20171129,1,2,44,2,20,1,-1.831501832,3,"Make an appeal or request, not specified below"
20171129,1,2,36,2,36,2,-0.584975369,4,Express intent to meet or negotiate
20171129,1,2,41,2,43,10,2.506265664,2.8,Host a visit
20171129,1,2,5,2,46,6,4.098360656,7,Engage in negotiation
20171129,1,2,43,2,46,2,1.391304348,7,Engage in negotiation
20171129,1,2,31,2,70,10,-1.438848921,7,"Provide aid, not specified below"
20171130,1,2,23,2,13,3,4.780433574,0.4,Make optimistic comment
20171130,1,2,5,2,20,2,0.21574973,3,"Make an appeal or request, not specified below"
20171130,1,2,14,2,30,10,3.417533432,4,"Express intent to cooperate, not specified below"
20171130,1,2,5,2,40,8,0.969529086,1,"Consult, not specified below"
20171130,1,2,14,2,51,6,1.976712874,3.4,Praise or endorse
20171130,1,2,10,2,60,3,-1.19047619,6,"Engage in material cooperation, not specified below"
20171130,1,2,5,2,311,2,2.265005663,5.2,Express intent to cooperate economically
20171201,1,2,5,2,51,6,8.288770053,3.4,Praise or endorse
20171201,1,2,21,2,120,4,3.114186851,-4,"Reject, not specified below"
20171202,1,2,39,2,45,10,-1.782178218,5,Mediate
20171202,1,2,21,2,120,4,3.114186851,-4,"Reject, not specified below"
20171203,1,2,23,2,181,6,-2.807017544,-9,"Abduct, hijack, or take hostage"
20171203,1,2,30,2,12,6,2.237926973,-0.4,Make pessimistic comment
20171203,1,2,5,2,20,6,0.82781457,3,"Make an appeal or request, not specified below"
20171203,1,2,21,2,20,4,1.760176018,3,"Make an appeal or request, not specified below"
20171203,1,2,41,2,42,2,0.10875479,1.9,Make a visit
20171204,1,2,39,2,45,10,-2.374670185,5,Mediate
20171204,1,2,5,2,10,10,0.412371134,0,"Make statement, not specified below"
20171204,1,2,15,2,51,4,4.049625468,3.4,Praise or endorse
20171204,1,2,2,2,60,3,-5.900621118,6,"Engage in material cooperation, not specified below"
20171205,1,2,14,2,50,12,3.065952172,3.5,"Engage in diplomatic cooperation, not specified below"
20171205,1,2,14,2,60,4,3.812316716,6,"Engage in material cooperation, not specified below"
20171206,1,2,11,2,73,3,1.551724138,7.4,Provide humanitarian aid
20171206,1,2,5,2,10,10,1.225259189,0,"Make statement, not specified below"
20171206,1,2,23,2,40,10,0.186567164,1,"Consult, not specified below"
20171206,1,2,5,2,111,3,5.385556916,-2,Criticize or denounce
20171207,1,2,22,2,20,5,-4.545454545,3,"Make an appeal or request, not specified below"
20171207,1,2,23,2,36,3,0.570703868,4,Express intent to meet or negotiate
20171207,1,2,23,2,90,3,0.570703868,-2,"Investigate, not specified below"
20171208,1,2,41,2,14,2,0.961538462,0,Consider policy option
20171208,1,2,23,2,20,10,1.628664495,3,"Make an appeal or request, not specified below"
20171208,1,2,27,2,43,4,5.479452055,2.8,Host a visit
20171208,1,2,6,2,70,6,2.790697674,7,"Provide aid, not specified below"
20171208,1,2,5,2,114,6,-2.512562814,-2,Complain officially
20171208,1,2,32,2,173,18,-0.627971474,-5,"Arrest, detain, or charge with legal action"
20171209,1,2,5,2,10,2,0.993377483,0,"Make statement, not specified below"
20171209,1,2,34,2,42,1,0.110741971,1.9,Make a visit
20171209,1,2,41,2,42,1,0.103092784,1.9,Make a visit
20171209,1,2,15,2,46,6,-1.895734597,7,Engage in negotiation
20171211,1,2,12,2,163,10,-4.615384615,-8,"Impose embargo, boycott, or sanctions"
20171211,1,2,23,2,30,8,0.895933839,4,"Express intent to cooperate, not specified below"
20171211,1,2,40,2,36,10,-0.194174757,4,Express intent to meet or negotiate
20171211,1,2,8,2,46,6,2.894736842,7,Engage in negotiation
20171211,1,2,24,2,110,10,-6.632653061,-2,"Disapprove, not specified below"
20171212,1,2,24,2,186,10,1.212121212,-10,Assassinate
20171212,1,2,2,2,10,6,-0.511508951,0,"Make statement, not specified below"
20171212,1,2,30,2,40,6,2.252252252,1,"Consult, not specified below"
20171212,1,2,40,2,70,6,4.571428571,7,"Provide aid, not specified below"
20171212,1,2,5,2,111,3,-1.353383459,-2,Criticize or denounce
20171212,1,2,12,2,112,1,-2.994011976,-2,"Accuse, not specified below"
20171212,1,2,23,2,172,6,-8.378378378,-5,"Impose administrative sanctions, not specified below"
20171213,1,2,5,2,12,5,-1.492537313,-0.4,Make pessimistic comment
20171213,1,2,5,2,40,6,-1.613212038,1,"Consult, not specified below"
20171213,1,2,31,2,42,6,-0.547445255,1.9,Make a visit
20171213,1,2,5,2,111,3,-0.618238022,-2,Criticize or denounce
20171214,1,2,5,2,40,9,-1.681635686,1,"Consult, not specified below"
20171214,1,2,7,2,51,3,7.435897436,3.4,Praise or endorse
20171214,1,2,22,2,60,1,2.978056426,6,"Engage in material cooperation, not specified below"
20171214,1,2,2,2,112,12,-5.398610006,-2,"Accuse, not specified below"
20171214,1,2,5,2,120,4,0.558659218,-4,"Reject, not specified below"
20171214,1,2,5,2,190,10,-2.787878788,-10,"Use conventional military force, not specified below"
20171214,1,2,5,2,311,3,0.793021412,5.2,Express intent to cooperate economically
20171215,1,2,14,2,20,1,1.470588235,3,"Make an appeal or request, not specified below"
20171215,1,2,23,2,51,10,5.463576159,3.4,Praise or endorse
20171215,1,2,40,2,61,6,1.775147929,6.4,Cooperate economically
20171215,1,2,5,2,71,2,-0.956937799,7.4,Provide economic aid
20171218,1,2,14,2,60,10,0.362976407,6,"Engage in material cooperation, not specified below"
20171218,1,2,23,2,90,3,2.919708029,-2,"Investigate, not specified below"
20171218,1,2,14,2,130,1,-1.315789474,-4.4,"Threaten, not specified below"
20171219,1,2,5,2,20,10,0.583430572,3,"Make an appeal or request, not specified below"
20171219,1,2,20,2,30,20,-0.271741137,4,"Express intent to cooperate, not specified below"
20171219,1,2,2,2,42,8,-3.081232493,1.9,Make a visit
20171219,1,2,4,2,120,6,-4.498269896,-4,"Reject, not specified below"
20171219,1,2,27,2,130,3,-2.684563758,-4.4,"Threaten, not specified below"
20171220,1,2,15,2,20,4,1.486486486,3,"Make an appeal or request, not specified below"
20171220,1,2,5,2,30,6,2.834008097,4,"Express intent to cooperate, not specified below"
20171220,1,2,41,2,40,2,1.809720786,1,"Consult, not specified below"
20171220,1,2,27,2,51,10,5.440696409,3.4,Praise or endorse
20171220,1,2,5,2,90,2,2.397260274,-2,"Investigate, not specified below"
20171221,1,2,31,2,115,6,-7.659574468,-2,Bring lawsuit against
20171221,1,2,2,2,51,3,3.26009922,3.4,Praise or endorse
20171221,1,2,9,2,90,8,0.271370421,-2,"Investigate, not specified below"
20171222,1,2,22,2,12,10,-5.679513185,-0.4,Make pessimistic comment
20171222,1,2,27,2,60,8,0,6,"Engage in material cooperation, not specified below"
20171222,1,2,22,2,110,10,-5.679513185,-2,"Disapprove, not specified below"
20171222,1,2,40,2,130,2,-4.567541302,-4.4,"Threaten, not specified below"
20171223,1,2,5,2,40,6,-8.835341365,1,"Consult, not specified below"
20171223,1,2,8,2,40,6,-0.294985251,1,"Consult, not specified below"
20171223,1,2,5,2,46,10,-8.835341365,7,Engage in negotiation
20171224,1,2,40,2,60,6,0.601503759,6,"Engage in material cooperation, not specified below"
20171224,1,2,40,2,70,6,4.112149533,7,"Provide aid, not specified below"
20171226,1,2,20,2,30,30,-1.070488745,4,"Express intent to cooperate, not specified below"
20171227,1,2,23,2,833,10,-0.457665904,5,Accede to demands for rights
20171227,1,2,14,2,43,12,-2.014126862,2.8,Host a visit
20171227,1,2,41,2,71,10,0.517799353,7.4,Provide economic aid
20171227,1,2,41,2,111,10,0.517799353,-2,Criticize or denounce
20171227,1,2,8,2,130,5,-0.393700787,-4.4,"Threaten, not specified below"
20171228,1,2,14,2,43,16,-2.668119309,2.8,Host a visit
20171228,1,2,23,2,51,10,0.60324826,3.4,Praise or endorse
20171228,1,2,27,2,130,3,-2.534854246,-4.4,"Threaten, not specified below"
20171229,1,2,46,2,30,2,2.442002442,4,"Express intent to cooperate, not specified below"
20171229,1,2,5,2,40,6,-2.392344498,1,"Consult, not specified below"
20171229,1,2,14,2,43,8,-3.355704698,2.8,Host a visit
20180102,1,2,5,2,42,2,1.176470588,1.9,Make a visit
20180102,1,2,7,2,43,8,3.225806452,2.8,Host a visit
20180104,1,2,40,2,163,10,-1.654846336,-8,"Impose embargo, boycott, or sanctions"
20180104,1,2,14,2,13,5,0.690846287,0.4,Make optimistic comment
20180104,1,2,41,2,30,20,3.203551913,4,"Express intent to cooperate, not specified below"
20180105,1,2,5,2,10,6,0.230946882,0,"Make statement, not specified below"
20180105,1,2,41,2,30,10,3.617021277,4,"Express intent to cooperate, not specified below"
20180105,1,2,2,2,36,20,3.333333333,4,Express intent to meet or negotiate
20180105,1,2,27,2,42,3,-1.550387597,1.9,Make a visit
20180106,1,2,44,2,30,18,-0.837632163,4,"Express intent to cooperate, not specified below"
20180108,1,2,11,2,45,10,0.606060606,5,Mediate
20180108,1,2,23,2,874,10,3.778337531,10,Retreat or surrender militarily
20180108,1,2,27,2,10,10,1.258278146,0,"Make statement, not specified below"
20180108,1,2,44,2,10,6,-0.423728814,0,"Make statement, not specified below"
20180108,1,2,27,2,43,10,1.258278146,2.8,Host a visit
20180108,1,2,44,2,90,6,-0.423728814,-2,"Investigate, not specified below"
20180109,1,2,14,2,10,5,2.305475504,0,"Make statement, not specified below"
20180109,1,2,12,2,50,1,-4.603580563,3.5,"Engage in diplomatic cooperation, not specified below"
20180110,1,2,14,2,30,8,-0.4111036,4,"Express intent to cooperate, not specified below"
20180110,1,2,5,2,61,22,-2.016054506,6.4,Cooperate economically
20180110,1,2,2,2,71,3,6.435643564,7.4,Provide economic aid
20180110,1,2,9,2,172,2,-2.37388724,-5,"Impose administrative sanctions, not specified below"
20180111,1,2,5,2,15,5,1.570048309,0,Acknowledge or claim responsibility
20180111,1,2,14,2,30,8,-0.407272064,4,"Express intent to cooperate, not specified below"
20180111,1,2,40,2,42,12,-1.637122184,1.9,Make a visit
20180111,1,2,5,2,43,10,2.556390977,2.8,Host a visit
20180111,1,2,41,2,100,1,2.173913043,-5,"Demand, not specified below"
20180111,1,2,15,2,120,4,0.67264574,-4,"Reject, not specified below"
20180112,1,2,14,2,10,1,-1.779026217,0,"Make statement, not specified below"
20180112,1,2,17,2,42,2,-2.756892231,1.9,Make a visit
20180112,1,2,40,2,42,3,-1.216216216,1.9,Make a visit
20180112,1,2,5,2,112,10,-2.697495183,-2,"Accuse, not specified below"
20180113,1,2,9,2,60,6,2.155172414,6,"Engage in material cooperation, not specified below"
20180113,1,2,27,2,60,1,0.066622252,6,"Engage in material cooperation, not specified below"
20180114,1,2,27,2,10,8,-1.728723404,0,"Make statement, not specified below"
20180114,1,2,12,2,84,10,-3.076923077,7,"Return, release, not specified below"
20180114,1,2,41,2,111,1,-1.355932203,-2,Criticize or denounce
20180115,1,2,40,2,13,10,-1.377952756,0.4,Make optimistic comment
20180115,1,2,5,2,46,2,1.310043668,7,Engage in negotiation
20180115,1,2,5,2,60,6,0.830367734,6,"Engage in material cooperation, not specified below"
20180115,1,2,14,2,60,6,3.66088632,6,"Engage in material cooperation, not specified below"
20180115,1,2,40,2,84,6,-1.377952756,7,"Return, release, not specified below"
20180116,1,2,5,2,30,3,5.574912892,4,"Express intent to cooperate, not specified below"
20180116,1,2,2,2,31,10,0.932400932,5.2,"Express intent to engage in material cooperation, not specified below"
20180116,1,2,5,2,71,10,3.118908382,7.4,Provide economic aid
20180116,1,2,12,2,71,3,-1.500938086,7.4,Provide economic aid
20180117,1,2,27,2,10,7,-1.854493581,0,"Make statement, not specified below"
20180117,1,2,24,2,20,4,-7.827260459,3,"Make an appeal or request, not specified below"
20180117,1,2,27,2,30,6,3.571428571,4,"Express intent to cooperate, not specified below"
20180117,1,2,5,2,57,10,2.898550725,8,Sign formal agreement
20180117,1,2,12,2,71,6,0.357142857,7.4,Provide economic aid
20180118,1,2,23,2,31,8,1.295641932,5.2,"Express intent to engage in material cooperation, not specified below"
20180118,1,2,41,2,36,1,2.45398773,4,Express intent to meet or negotiate
20180119,1,2,43,2,51,3,5.185185185,3.4,Praise or endorse
20180120,1,2,20,2,811,10,-2.786709539,5,Ease restrictions on political freedoms
20180121,1,2,11,2,61,10,2.301790281,6.4,Cooperate economically
20180121,1,2,29,2,71,2,1.851851852,7.4,Provide economic aid
20180121,1,2,5,2,111,6,-1.984126984,-2,Criticize or denounce
20180122,1,2,12,2,57,4,4.725274725,8,Sign formal agreement
20180122,1,2,20,2,60,6,-2.739726027,6,"Engage in material cooperation, not specified below"
20180123,1,2,40,2,22,5,-0.970873786,3.2,Appeal for diplomatic cooperation (such as policy support)
20180123,1,2,8,2,43,6,-2.727272727,2.8,Host a visit
20180123,1,2,8,2,57,2,1.773049645,8,Sign formal agreement
20180124,1,2,36,2,874,10,0.662251656,10,Retreat or surrender militarily
20180124,1,2,40,2,15,6,-9.411764706,0,Acknowledge or claim responsibility
20180124,1,2,9,2,40,2,1.309328969,1,"Consult, not specified below"
20180124,1,2,12,2,42,2,2.063106796,1.9,Make a visit
